company_name,symbol,scripcode
Octaware Technologies Ltd.,,540416.0
Akash Infra-Projects Ltd.,AKASH,
Airan Ltd.,AIRAN,543811.0
Parmax Pharma Ltd.,,540359.0
Laxmi Cotspin Ltd.,LAXMICOT,
Danube Industries Ltd.,,540361.0
Leading Leasing Finance And Investment Co Ltd.,,540360.0
Starlineps Enterprises Ltd.,,540492.0
ANG Lifesciences India Ltd.,,540694.0
Ontic Finserve Ltd.,,540386.0
Focus Lighting & Fixtures Ltd.,FOCUS,
Creative Newtech Ltd.,CREATIVE,
MK Proteins Ltd.,MKPL,543919.0
Dev Information Technology Ltd.,DEVIT,543462.0
Apex Frozen Foods Ltd.,APEX,540692.0
Sikko Industries Ltd.,SIKKO,
Panache Digilife Ltd.,PANACHE,
Meera Industries Ltd.,,540519.0
Zota Health Care Ltd.,ZOTA,
Bhakti Gems & Jewellery Ltd.,,540545.0
Capacit'e Infraprojects Ltd.,CAPACITE,540710.0
Classic Leasing & Finance Ltd.,,540481.0
7NR Retail Ltd.,,540615.0
Riddhi Corporate Services Ltd.,,540590.0
Kanungo Financiers Ltd.,,540515.0
IRB InvIT Fund,IRBINVIT,540526.0
Shri Ram Switchgears Ltd.,SRIRAM,
Vadivarhe Speciality Chemicals Ltd.,VSCL,
Gautam Exim Ltd.,,540613.0
GG Engineering Ltd.,,540614.0
Poojawestern Metaliks Ltd.,,540727.0
India Grid Trust,INDIGRID,540565.0
AU Small Finance Bank Ltd.,AUBANK,540611.0
Jigar Cables Ltd.,,540651.0
Sintex Plastics Technology Ltd.,SPTL,540653.0
Chothani Foods Ltd.,,540681.0
Accord Synergy Ltd.,ACCORD,
Vanta Bioscience Ltd.,,540729.0
Astron Paper & Board Mill Ltd.,ASTRON,540824.0
ACE Integrated Solutions Ltd.,ACEINTEG,
Transwind Infrastructures Ltd.,TRANSWIND,
Shrenik Ltd.,SHRENIK,
Univastu India Ltd.,UNIVASTU,
G-Tec Jainx Education Ltd.,GTECJAINX,
Shanti Overseas (India) Ltd.,SHANTI,
Sagar Diamonds Ltd.,,540715.0
Shish Industries Ltd.,,540693.0
Mehai Technology Ltd.,,540730.0
Total Transport Systems Ltd.,TOTAL,
Diggi Multitrade Ltd.,,540811.0
We Win Ltd.,WEWIN,543535.0
Avadh Sugar & Energy Ltd.,AVADHSUGAR,540649.0
Palash Securities Ltd.,PALASHSECU,540648.0
Ganges Securities Ltd.,GANGESSECU,540647.0
Magadh Sugar & Energy Ltd.,MAGADSUGAR,540650.0
AKM Creations Ltd.,,540718.0
Dhruv Wellness Ltd.,,540695.0
Servotech Power Systems Ltd.,SERVOTECH,
Geekay Wires Ltd.,GEEKAYWIRE,
Lexus Granito (India) Ltd.,LEXUS,
Trident Texofab Ltd.,,540726.0
SMS Lifesciences India Ltd.,SMSLIFE,540679.0
Shreeji Translogistics Ltd.,,540738.0
Share India Securities Ltd.,SHAREINDIA,540725.0
Pashupati Cotspin Ltd.,PASHUPATI,
Kaarya Facilities And Services Ltd.,,540756.0
Shree Ganesh Remedies Ltd.,,540737.0
Manav Infra Projects Ltd.,MANAV,
Gandhar Oil Refinery (India) Ltd.,GANDHAR,544029.0
MRC Agrotech Ltd.,,540809.0
MAC Hotels Ltd.,,541973.0
Ujjivan Small Finance Bank Ltd.,UJJIVANSFB,542904.0
GPT Healthcare Ltd.,GPTHEALTH,544131.0
Worth Peripherals Ltd.,WORTH,
RM Drip and Sprinklers System Ltd.,RMDRIP,
KCD Industries India Ltd.,,540696.0
Shree Tirupati Balajee FIBC Ltd.,TIRUPATI,
Madhya Pradesh Today Media Ltd.,MPTODAY,
Lasa Supergenerics Ltd.,LASA,540702.0
Airo Lam Ltd.,AIROLAM,
RKEC Projects Ltd.,RKEC,
Sheetal Cool Products Ltd.,SCPL,540757.0
Dynamic Cables Ltd.,DYCL,540795.0
Goldstar Power Ltd.,GOLDSTAR,
Reliable Data Services Ltd.,RELIABLE,
Beta Drugs Ltd.,BETA,
Apollo Micro Systems Ltd.,APOLLO,540879.0
Omfurn India Ltd.,OMFURN,
Nakoda Group Of Industries Ltd.,NGIL,541418.0
Sanghvi Brands Ltd.,,540782.0
D.P. Abhushan Ltd.,DPABHUSHAN,544161.0
GACM Technologies Ltd. - (DVR),GATECHDVR,570005.0
SBFC Finance Ltd.,SBFC,543959.0
SecUR Credentials Ltd.,SECURCRED,543625.0
Sharika Enterprises Ltd.,,540786.0
Lorenzini Apparels Ltd.,LAL,540952.0
Pulz Electronics Ltd.,PULZ,
ANI Integrated Services Ltd.,AISL,
Vertoz Advertising Ltd.,VERTOZ,
Silver Touch Technologies Ltd.,SILVERTUC,543525.0
Ratnabhumi Developers Ltd.,,540796.0
Exxaro Tiles Ltd.,EXXARO,543327.0
Rithwik Facility Management Services Ltd.,,540843.0
Felix Industries Ltd.,FELIX,
Zodiac Energy Ltd.,ZODIAC,543416.0
Shradha Infraprojects Ltd.,SHRADHA,
ICE Make Refrigeration Ltd.,ICEMAKE,
Innovana Thinklabs Ltd.,INNOVANA,
Jhandewalas Foods Ltd.,,540850.0
ESAF Small Finance Bank Ltd.,ESAFSFB,544020.0
Aspira Pathlab & Diagnostics Ltd.,,540788.0
Praxis Home Retail Ltd.,PRAXIS,540901.0
Interact Leasing & Finance Ltd.,,
Impala Industrial Enterprises Ltd.,,
Touchwood Entertainment Ltd.,TOUCHWOOD,
One Point One Solutions Ltd.,ONEPOINT,
SMVD Poly Pack Ltd.,SMVD,
Ashoka Metcast Ltd.,ASHOKAMET,540923.0
Ajooni Biotech Ltd.,AJOONI,
Moksh Ornaments Ltd.,MOKSH,
Gautam Gems Ltd.,,540936.0
Kenvi Jewels Ltd.,,540953.0
LEX Nimble Solutions Ltd.,,541196.0
Vitesse Agro Ltd.,,540823.0
Brand Concepts Ltd.,BCONCEPTS,543442.0
Shreeshay Engineers Ltd.,,541112.0
Supreme Power Equipment Ltd.,SUPREMEPWR,
Vilas Transcore Ltd.,VILAS,
Silly Monks Entertainment Ltd.,SILLYMONKS,
Tembo Global Industries Ltd.,TEMBO,
Angel Fibers Ltd.,,541006.0
Milestone Furniture Ltd.,,541337.0
Solex Energy Ltd.,SOLEX,
Sadhna Broadcast Ltd.,,540821.0
Taylormade Renewables Ltd.,,541228.0
Shree Ram Proteins Ltd.,SRPL,
VASA Retail And Overseas Ltd.,VASA,
Active Clothing Co Ltd.,,541144.0
Bhatia Communications & Retail (India) Ltd.,,540956.0
Ridings Consulting Engineers India Ltd.,,541151.0
Banka Bioloo Ltd.,BANKA,
South West Pinnacle Exploration Ltd.,SOUTHWEST,543986.0
Benara Bearings And Pistons Ltd.,,541178.0
Orient Electric Ltd.,ORIENTELEC,541301.0
Goyal Aluminiums Ltd.,GOYALALUM,541152.0
Inflame Appliances Ltd.,,541083.0
Arvee Laboratories (India) Ltd.,ARVEE,
Deccan Health Care Ltd.,,542248.0
AKI India Ltd.,AKI,542020.0
Fine Organic Industries Ltd.,FINEORG,541557.0
Gayatri Highways Ltd.,GAYAHWS,541546.0
Utkarsh Small Finance Bank Ltd.,UTKARSHBNK,543942.0
Shiva Mills Ltd.,SHIVAMILLS,540961.0
Dhruv Consultancy Services Ltd.,DHRUV,541302.0
Uniinfo Telecom Services Ltd.,UNIINFO,
Sarveshwar Foods Ltd.,SARVESHWAR,543688.0
Dr Lalchandani Labs Ltd.,,541299.0
Orissa Bengal Carrier Ltd.,OBCL,541206.0
UH Zaveri Ltd.,,541338.0
Indo US Bio-Tech Ltd.,,541304.0
Tara Chand Infralogistic Solutions Ltd.,TARACHAND,
Suumaya Industries Ltd.,SUULD,
Kapston Services Ltd.,KAPSTON,
Power & Instrumentation (Gujarat) Ltd.,PIGL,543912.0
Vera Synthetic Ltd.,VERA,
Giriraj Civil Developers Ltd.,GIRIRAJ,
Bombay Super Hybrid Seeds Ltd.,BSHSL,
Committed Cargo Care Ltd.,COMMITTED,
AVG Logistics Ltd.,AVG,543910.0
Mahickra Chemicals Ltd.,MAHICKRA,
Supreme Engineering Ltd.,SUPREMEENG,
Aakash Exploration Services Ltd.,AAKASH,
Narmada Agrobase Ltd.,NARMADA,543643.0
Uravi T And Wedge Lamps Ltd.,URAVI,543930.0
Debock Industries Ltd.,DIL,
Priti International Ltd.,PRITI,
Marvel Decor Ltd.,MDL,
Godha Cabcon & Insulation Ltd.,GODHA,
Hardwyn India Ltd.,HARDWYN,541276.0
Continental Seeds and Chemicals Ltd.,CONTI,
Mittal Life Style Ltd.,MITTAL,
SIRCA Paints India Ltd.,SIRCA,543686.0
Accuracy Shipping Ltd.,ACCURACY,
Shree Vasu Logistics Ltd.,SVLL,
Latteys Industries Ltd.,LATTEYS,
E2E Networks Ltd.,E2E,
Yudiz Solutions Ltd.,YUDIZ,
Sonam Ltd.,SONAMLTD,
Sun Retail Ltd.,,542025.0
Hariom Pipe Industries Ltd.,HARIOMPIPE,543517.0
Rajshree Polypack Ltd.,RPPL,
Shree Oswal Seeds and Chemicals Ltd.,OSWALSEEDS,
Akshar Spintex Ltd.,AKSHAR,541303.0
Innovators Facade Systems Ltd.,,541353.0
SoftTech Engineers Ltd.,SOFTTECH,543470.0
Delhivery Ltd.,DELHIVERY,543529.0
Affordable Robotic & Automation Ltd.,,541402.0
Rudrabhishek Enterprises Ltd.,REPL,
Bright Solar Ltd.,BRIGHT,
WAA Solar Ltd.,,541445.0
Avro India Ltd.,AVROIND,543512.0
PALM Jewels Ltd.,,541444.0
Chemfab Alkalis Ltd.,CHEMFAB,541269.0
Megastar Foods Ltd.,MEGASTAR,541352.0
REX Pipes and Cables Industries Ltd.,REXPIPES,
Laxmi Goldorna House Ltd.,LGHL,
Jakharia Fabric Ltd.,JAKHARIA,
Adani Green Energy Ltd.,ADANIGREEN,541450.0
Ganga Forging Ltd.,GANGAFORGE,
RAW Edge Industrial Solutions Ltd.,,541634.0
Ambani Organics Ltd.,AMBANIORG,
Rajnish Wellness Ltd.,,541601.0
Parin Furniture Ltd.,PARIN,
Parvati Sweetners and Power Ltd.,,541347.0
Mindpool Technologies Ltd.,MINDPOOL,
Unifinz Capital India Ltd.,,541358.0
AKG Exim Ltd.,AKG,
Kritika Wires Ltd.,KRITIKA,
Sumit Woods Ltd.,SUMIT,
Supershakti Metaliks Ltd.,,541701.0
Ultra Wiring Connectivity Systems Ltd.,UWCSL,
Manorama Industries Ltd.,MANORAMA,541974.0
Synergy Green Industries Ltd.,SGIL,541929.0
Raconteur Global Resources Ltd.,,541703.0
Deep Polymers Ltd.,,541778.0
Ahlada Engineers Ltd.,AHLADA,
Innovative Ideals And Services (India) Ltd.,,541983.0
Dangee Dums Ltd.,DANGEE,
Solara Active Pharma Sciences Ltd.,SOLARA,541540.0
Kshitij Polyline Ltd.,KSHITIJPOL,
Rajnandini Metal Ltd.,RAJMET,
Indiamart Intermesh Ltd.,INDIAMART,542726.0
Nila Spaces Ltd.,NILASPACES,542231.0
Aaron Industries Ltd.,AARON,
Add-Shop E-Retail Ltd.,,541865.0
Lagnam Spintex Ltd.,LAGNAM,
Marshall Machines Ltd.,MARSHALL,
Ashnisha Industries Ltd.,,541702.0
AB Infrabuild Ltd.,ABINFRA,
Ranjeet Mechatronics Ltd.,,541945.0
SM Gold Ltd.,,542034.0
BCPL Railway Infrastructure Ltd.,,542057.0
SILGO Retail Ltd.,SILGO,
Vivid Mercantile Ltd.,,542046.0
Marine Electricals (India) Ltd.,MARINE,
Vivanta Industries Ltd.,,541735.0
Mahesh Developers Ltd.,,542677.0
Spectrum Electrical Industries Ltd.,SPECTRUM,
Sky Gold Ltd.,SKYGOLD,541967.0
Iris Clothings Ltd.,IRISDOREME,
Amin Tannery Ltd.,,541771.0
Diksha Greens Ltd.,,542155.0
Senco Gold Ltd.,SENCO,543936.0
Shubham Polyspin Ltd.,,542019.0
Xelpmoc Design And Tech Ltd.,XELPMOC,542367.0
Vinny Overseas Ltd.,VINNY,543670.0
B&B Triplewall Containers Ltd.,BBTCL,543668.0
Aartech Solonics Ltd.,AARTECH,542580.0
Anmol India Ltd.,ANMOL,542437.0
KHFM Hospitality and Facility Management Services Ltd.,KHFM,
Synoptics Technologies Ltd.,SYNOPTICS,
Sahaj Fashions Ltd.,SAHAJ,
Space Incubatrics Technologies Ltd.,,541890.0
Robust Hotels Ltd.,RHL,543901.0
Artemis Electricals And Projects Ltd.,,542670.0
Wonder Electricals Ltd.,WEL,543449.0
Shiv Aum Steels Ltd.,SHIVAUM,
Shankar Lal Rampal Dye-Chem Ltd.,,542232.0
Flair Writing Industries Ltd.,FLAIR,544030.0
Nova Agritech Ltd.,NOVAAGRI,544100.0
KPI Green Energy Ltd.,KPIGREEN,542323.0
DAPS Advertising Ltd.,,543651.0
Surani Steel Tubes Ltd.,SURANI,
Roni Households Ltd.,,542145.0
Shubhlaxmi Jewel Art Ltd.,SHUBHLAXMI,
Salasar Exteriors & Contour Ltd.,SECL,
Janus Corporation Ltd.,,542924.0
Dalmia Bharat Ltd.,DALBHARAT,542216.0
Jonjua Overseas Ltd.,,542446.0
Northern Spirits Ltd.,,542628.0
Axita Cotton Ltd.,AXITA,542285.0
Archean Chemical Industries Ltd.,ACI,543657.0
The Anup Engineering Ltd.,ANUP,542460.0
Arvind Fashions Ltd.,ARVINDFASN,542484.0
RPSG Ventures Ltd.,RPSGVENT,542333.0
Hi-Tech Winding Systems Ltd.,,541627.0
Trejhara Solutions Ltd.,TREJHARA,542233.0
Kranti Industries Ltd.,,542459.0
Kuberan Global Edu Solutions Ltd.,,543289.0
Humming Bird Education Ltd.,,542592.0
KPIT Technologies Ltd.,KPITTECH,542651.0
Ashapuri Gold Ornament Ltd.,,542579.0
OSIA Hyper Retail Ltd.,OSIAHYPER,
Roopshri Resorts Ltd.,,542599.0
Anand Rayons Ltd.,,542721.0
GKP Printing & Packaging Ltd.,,542666.0
Sudarshan Pharma Industries Ltd.,,543828.0
Cian Healthcare Ltd.,,542678.0
SK International Export Ltd.,,542728.0
Embassy Office Parks REIT,EMBASSY,542602.0
VR Films & Studios Ltd.,,542654.0
Ambassador Intra Holdings Ltd.,,542524.0
Evans Electric Ltd.,,542668.0
India Infrastructure Trust - (INFRATRUST),,542543.0
Go Digit General Insurance Ltd.,GODIGIT,544179.0
Gensol Engineering Ltd.,GENSOL,542851.0
Chandni Machines Ltd.,,542627.0
Murae Organisor Ltd.,,542724.0
Parshva Enterprises Ltd.,,542694.0
City Pulse Multiplex Ltd.,,542727.0
Sterling and Wilson Renewable Energy Ltd.,SWSOLAR,542760.0
SBC Exports Ltd.,SBC,542725.0
Auro Impex & Chemicals Ltd.,AUROIMPEX,
Prakash Pipes Ltd.,PPL,542684.0
Digicontent Ltd.,DGCONTENT,542685.0
Party Cruisers Ltd.,PARTYCRUS,
Harish Textile Engineers Ltd.,,542682.0
Vaxtex Cotfab Ltd.,VCL,
Atmastco Ltd.,ATMASTCO,
Gian Life Care Ltd.,,542918.0
DCM Nouvelle Ltd.,DCMNVL,542729.0
Goblin India Ltd.,,542850.0
Galactico Corporate Services Ltd.,,542802.0
Goldkart Jewels Ltd.,GOLDKART,
Novateor Research Laboratories Ltd.,,542771.0
Ascom Leasing & Investments Ltd.,ASCOM,
Greenpanel Industries Ltd.,GREENPANEL,542857.0
Misquita Engineering Ltd.,,542801.0
Chemcon Speciality Chemicals Ltd.,CHEMCON,543233.0
CSB Bank Ltd.,CSBBANK,542867.0
Seacoast Shipping Services Ltd.,,542753.0
Transpact Enterprises Ltd.,,542765.0
Alphalogic Techsys Ltd.,,542770.0
DC Infotech and Communication Ltd.,DCI,543636.0
Gujarat Fluorochemicals Ltd.,FLUOROCHEM,542812.0
Hindware Home Innovation Ltd.,HINDWAREAP,542905.0
Suyog Gurbaxani Funicular Ropeways Ltd.,,543391.0
Anuroop Packaging Ltd.,,542865.0
Mufin Green Finance Ltd.,MUFIN,542774.0
Hindprakash Industries Ltd.,HPIL,543645.0
Samhi Hotels Ltd.,SAMHI,543984.0
Indigo Paints Ltd.,INDIGOPNTS,543258.0
Hemisphere Properties India Ltd.,HEMIPROP,543242.0
Bonlon Industries Ltd.,,543211.0
Mangalam Global Enterprise Ltd.,MGEL,
Vaxfab Enterprises Ltd.,,542803.0
Restaurant Brands Asia Ltd.,RBA,543248.0
Sigma Solve Ltd.,SIGMA,543917.0
Times Green Energy (India) Ltd.,,543310.0
ICL Organic Dairy Products Ltd.,,542935.0
Easy Trip Planners Ltd.,EASEMYTRIP,543272.0
Valencia Nutrition Ltd.,,542910.0
RO Jewels Ltd.,,543171.0
Hitachi Energy India Ltd.,POWERINDIA,543187.0
Assam Entrade Ltd.,,542911.0
Likhitha Infrastructure Ltd.,LIKHITHA,543240.0
Tranway Technologies Ltd.,,542923.0
Atal Realtech Ltd.,ATALREAL,543911.0
Birla Tyres Ltd.,BIRLATYRE,542932.0
Suratwwala Business Group Ltd.,SBGLP,543218.0
Suven Pharmaceuticals Ltd.,SUVENPHAR,543064.0
Cospower Engineering Ltd.,,543172.0
DJ Mediaprint & Logistics Ltd.,DJML,543193.0
Octavius Plantations Ltd.,,542938.0
Nirmitee Robotics India Ltd.,,543194.0
NDR Auto Components Ltd.,NDRAUTO,543214.0
Natural Biocon (India) Ltd.,,543207.0
Advait Infratech Ltd.,,543230.0
Billwin Industries Ltd.,,543209.0
KSolves India Ltd.,KSOLVES,543599.0
Atam Valves Ltd.,ATAM,543236.0
Shine Fashion (India) Ltd.,,543244.0
Aarti Surfactants Ltd.,AARTISURF,543210.0
Max India Ltd.,MAXIND,543223.0
Borosil Ltd.,BOROLTD,543212.0
Veer Global Infraconstruction Ltd.,,543241.0
Secmark Consultancy Ltd.,SECMARK,543234.0
Data Infrastructure Trust,,543225.0
Fairchem Organics Ltd.,FAIRCHEMOR,543252.0
PlatinumOne Business Services Ltd.,,543352.0
GM Polyplast Ltd.,,543239.0
AAA Technologies Ltd.,AAATECH,543671.0
Rajeshwari Cans Ltd.,,543285.0
Navoday Enterprises Ltd.,,543305.0
Afloat Enterprises Ltd.,,543377.0
Sigachi Industries Ltd.,SIGACHI,543389.0
AA Plus Tradelink Ltd.,,543319.0
Archidply Decor Ltd.,ADL,543231.0
Bodhi Tree Multimedia Ltd.,BTML,543767.0
Ravinder Heights Ltd.,RVHL,543251.0
Knowledge Marine & Engineering Works Ltd.,,543273.0
MRP Agro Ltd.,,543262.0
Net Pix Shorts Digital Media Ltd.,,543247.0
Nureca Ltd.,NURECA,543264.0
TARC Ltd.,TARC,543249.0
EKI Energy Services Ltd.,,543284.0
Rita Finance and Leasing Ltd.,,543256.0
Brookfield India Real Estate Trust REIT,BIRET,543261.0
Suumaya Corporation Ltd.,,543274.0
Jetmall Spices and Masala Ltd.,,543286.0
India Pesticides Ltd.,IPL,543311.0
Adjia Technologies Ltd.,,543269.0
DRC Systems India Ltd.,DRCSYSTEMS,543268.0
Jubilant Ingrevia Ltd.,JUBLINGREA,543271.0
Paras Defence And Space Technologies Ltd.,PARAS,543367.0
SBL Infratech Ltd.,,543366.0
Walpar Nutritions Ltd.,WALPAR,
Niks Technology Ltd.,,543282.0
Siddhika Coatings Ltd.,SIDDHIKA,
V-Marc India Ltd.,VMARCIND,
Shri Venkatesh Refineries Ltd.,,543373.0
Suvidhaa Infoserve Ltd.,SUVIDHAA,543281.0
Maks Energy Solutions India Ltd.,MAKS,
Clean Science And Technology Ltd.,CLEAN,543318.0
Inox Wind Energy Ltd.,IWEL,543297.0
Getalong Enterprise Ltd.,,543372.0
Nanavati Ventures Ltd.,,543522.0
Glenmark Life Sciences Ltd.,GLS,543322.0
Deep Industries Ltd.,DEEPINDS,543288.0
POWERGRID Infrastructure Investment Trust.,PGINVIT,543290.0
Prevest Denpro Ltd.,,543363.0
Meghmani Organics Ltd.,MOL,543331.0
Krsnaa Diagnostics Ltd.,KRSNAA,543328.0
Focus Business Solution Ltd.,,543312.0
Abhishek Integrations Ltd.,AILIMITED,
Vijaya Diagnostic Centre Ltd.,VIJAYA,543350.0
AB Cotspin India Ltd.,ABCOTS,
Vineet Laboratories Ltd.,VINEETLAB,543298.0
Gretex Corporate Services Ltd.,,543324.0
Aashka Hospitals Ltd.,,543346.0
Uma Converter Ltd.,UMA,
HP Adhesives Ltd.,HPAL,543433.0
Network People Services Technologies Ltd.,NPST,
SJS Enterprises Ltd.,SJS,543387.0
Fino Payments Bank Ltd.,FINOPB,543386.0
FSN E-Commerce Ventures Ltd.,NYKAA,543384.0
DU Digital Global Ltd.,DUGLOBAL,
Sapphire Foods India Ltd.,SAPPHIRE,543397.0
Go Fashion (India) Ltd.,GOCOLORS,543401.0
RateGain Travel Technologies Ltd.,RATEGAIN,543417.0
Tracxn Technologies Ltd.,TRACXN,543638.0
Prudent Corporate Advisory Services Ltd.,PRUDENT,543527.0
BEW Engineering Ltd.,BEWLTD,
Naapbooks Ltd.,,543351.0
Samor Reality Ltd.,,543376.0
Markolines Pavement Technologies Ltd.,,543364.0
CE Info Systems Ltd.,MAPMYINDIA,543425.0
Sharpline Broadcast Ltd.,,543341.0
DK Enterprises Global Ltd.,DKEGL,
CWD Ltd.,,543378.0
Quadpro ITeS Ltd.,QUADPRO,
Promax Power Ltd.,,543375.0
Shrem InvIT,SHREMINVIT,
Jainam Ferro Alloys (I) Ltd.,JAINAM,
Electronics Mart India Ltd.,EMIL,543626.0
Bombay Metrics Supply Chain Ltd.,BMETRICS,
Foce India Ltd.,FOCE,
Kotyark Industries Ltd.,KOTYARK,
Dynamic Services & Security Ltd.,DYNAMIC,
Destiny Logistics & Infra Ltd.,DESTINY,
Vivo Collaboration Solutions Ltd.,VIVO,
Precision Metaliks Ltd.,PRECISION,
Brandbucket Media & Technology Ltd.,,543439.0
Wherrelz IT Solutions Ltd.,,543436.0
Abans Holdings Ltd.,AHL,543712.0
Shashwat Furnishing Solutions Ltd.,,543519.0
Omnipotent Industries Ltd.,,543400.0
Cool Caps Industries Ltd.,COOLCAPS,
Jeena Sikho Lifecare Ltd.,JSLL,
Uma Exports Ltd.,UMAEXPORTS,543513.0
Nidan Laboratories And Healthcare Ltd.,NIDAN,
Nupur Recyclers Ltd.,NRL,
DMR Hydroengineering & Infrastructures Ltd.,,543410.0
Scarnose International Ltd.,,543537.0
Euro Panel Products Ltd.,EUROBOND,
National Highways Infra Trust,NHIT,543385.0
Ascensive Educare Ltd.,,543443.0
Veranda Learning Solutions Ltd.,VERANDA,543514.0
Fabino Life Sciences Ltd.,,543444.0
Global Longlife Hospital and Research Ltd.,,543520.0
Richa Info Systems Ltd.,RICHA,
Timescan Logistics (India) Ltd.,TIMESCAN,
Vaidya Sane Ayurved Laboratories Ltd.,MADHAVBAUG,
Clara Industries Ltd.,,543435.0
Syrma SGS Technology Ltd.,SYRMA,543573.0
Achyut Healthcare Ltd.,,543499.0
Quality RO Industries Ltd.,,543460.0
Maruti Interior Products Ltd.,,543464.0
Alkosign Ltd.,,543453.0
TBO Tek Ltd.,TBOTEK,544174.0
Venus Pipes & Tubes Ltd.,VENUSPIPES,543528.0
Campus Activewear Ltd.,CAMPUS,543523.0
Aether Industries Ltd.,AETHER,543534.0
Safa Systems & Technologies Ltd.,,543461.0
SP Refractories Ltd.,SPRL,
Globesecure Technologies Ltd.,GSTL,
Motherson Sumi Wiring India Ltd.,MSUMI,543498.0
Dreamfolks Services Ltd.,DREAMFOLKS,543591.0
Dhyaani Tradeventtures Ltd.,,543516.0
Dharmaj Crop Guard Ltd.,DHARMAJ,543687.0
Ekennis Software Service Ltd.,,543475.0
Sonu Infratech Ltd.,SONUINFRA,
EP Biocomposites Ltd.,,543595.0
Harsha Engineers International Ltd.,HARSHA,543600.0
Le Merite Exports Ltd.,LEMERITE,
Krishival Foods Ltd.,KRISHIVAL,
Eighty Jewellers Ltd.,,543518.0
Kck Industries Ltd.,KCK,
Krishna Defence and Allied Industries Ltd.,KRISHNADEF,
PE Analytics Ltd.,PROPEQUITY,
Ameya Precision Engineers Ltd.,AMEYA,
Swaraj Suiting Ltd.,SWARAJ,
EVOQ Remedies Ltd.,,543500.0
Bhatia Colour Chem Ltd.,,543497.0
Virtuoso Optoelectronics Ltd.,,543597.0
Suraj Estate Developers Ltd.,SURAJEST,544054.0
Sunrise Efficient Marketing Ltd.,,543515.0
Rachana Infrastructure Ltd.,RILINFRA,
SKP Bearing Industries Ltd.,SKP,
Mukka Proteins Ltd.,MUKKA,544135.0
GMR Power and Urban Infra Ltd.,GMRP&UI,543490.0
Fone4 Communications (India) Ltd.,,543521.0
Goel Food Products Ltd.,,543538.0
Pearl Green Clubs And Resorts Ltd.,,543540.0
Mangalam Worldwide Ltd.,MWL,
Silver Pearl Hospitality & Luxury Spaces Ltd.,,543536.0
Yatharth Hospital & Trauma Care Services Ltd.,YATHARTH,543950.0
KFin Technologies Ltd.,KFINTECH,543720.0
DCX Systems Ltd.,DCXINDIA,543650.0
Sabar Flex India Ltd.,SABAR,
Aristo Bio-Tech and Lifescience Ltd.,ARISTO,
JFL Life Sciences Ltd.,JFLLIFE,
Fidel Softech Ltd.,FIDEL,
Veerkrupa Jewellers Ltd.,,543545.0
Plaza Wires Ltd.,PLAZACABLE,544003.0
Upsurge Seeds Of Agriculture Ltd.,USASEEDS,
Modi's Navnirman Ltd.,,543539.0
Indong Tea Company Ltd.,,543769.0
Kesar India Ltd.,,543542.0
Olatech Solutions Ltd.,,543578.0
Tierra Agrotech Ltd.,,543531.0
Sailani Tours N Travels Ltd.,,543541.0
Agni Green Power Ltd.,AGNI,
Viviana Power Tech Ltd.,VIVIANA,
Jay Jalaram Technologies Ltd.,KORE,
Jayant Infratech Ltd.,,543544.0
Healthy Life Agritec Ltd.,,543546.0
B-Right Real Estate Ltd.,,543543.0
Rhetan TMT Ltd.,,543590.0
Kandarp Digi Smart BPO Ltd.,KANDARP,
QMS Medical Allied Services Ltd.,QMSMEDI,
Global Surfaces Ltd.,GSLSU,543829.0
Maagh Advertising And Marketing Services Ltd.,,543624.0
Mafia Trends Ltd.,,543613.0
Innova Captab Ltd.,INNOVACAP,544067.0
Arabian Petroleum Ltd.,ARABIAN,
Naturo Indiabull Ltd.,,543579.0
Cargosol Logistics Ltd.,,543621.0
Varanium Cloud Ltd.,CLOUD,
Dipna Pharmachem Ltd.,,543594.0
Signatureglobal (India) Ltd.,SIGNATURE,543990.0
Insolation Energy Ltd.,,543620.0
Ddev Plastiks Industries Ltd.,,543547.0
Annapurna Swadisht Ltd.,ANNAPURNA,
Mega Flex Plastics Ltd.,MEGAFLEX,
Shantidoot Infra Services Ltd.,,543598.0
Vital Chemtech Ltd.,VITAL,
Steelman Telecom Ltd.,,543622.0
Trident Lifeline Ltd.,,543616.0
Containe Technologies Ltd.,,543606.0
Tapi Fruit Processing Ltd.,TAPIFRUIT,
Rite Zone Chemcon India Ltd.,RITEZONE,
Avalon Technologies Ltd.,AVALON,543896.0
Gayatri Rubbers and Chemicals Ltd.,GRCL,
Reetech International Cargo and Courier Ltd.,,543617.0
Highways Infrastructure Trust,HIGHWAYS,
Lloyds Luxuries Ltd.,LLOYDS,
Phantom Digital Effects Ltd.,PHANTOMFX,
Silicon Rental Solutions Ltd.,,543615.0
Quicktouch Technologies Ltd.,QUICKTOUCH,
Blue Jet Healthcare Ltd.,BLUEJET,544009.0
Piramal Pharma Ltd.,PPLPHARMA,543635.0
Amanaya Ventures Ltd.,,543804.0
Dhampur Bio Organics Ltd.,DBOL,543593.0
Dollex Agrotech Ltd.,DOLLEX,
Integrated Personnel Services Ltd.,IPSL,
Amiable Logistics (India) Ltd.,AMIABLE,
Concord Control Systems Ltd.,,543619.0
Vedant Asset Ltd.,,543623.0
Pace E-Commerce Ventures Ltd.,,543637.0
Arham Technologies Ltd.,ARHAM,
Jiwanram Sheoduttrai Industries Ltd.,JIWANRAM,
